customer_id,transaction_time,amount,days_since_last_payment,previous_declines_24h,merchant_category,is_international
CUST10326,2025-03-15 18:55:46,2703.24,0.0,0,retail,0
CUST10326,2025-01-05 00:07:55,593.65,0.0,0,fuel,0
CUST10326,2024-12-27 16:55:31,914.77,0.0,0,atm_withdrawal,0
CUST10327,2024-12-30 13:19:26,531.35,112.9,0,entertainment,0
CUST10327,2024-10-11 03:26:38,777.7,0.0,0,dining,0
CUST10327,2025-03-08 21:48:42,1514.74,149.7,0,gambling,1
CUST10327,2024-12-23 00:55:48,143.35,0.0,0,gambling,0
CUST10327,2024-12-03 05:07:01,87.12,0.0,0,gambling,1
CUST10327,2025-01-24 18:59:31,1290.2,55.2,0,education,0
CUST10327,2025-01-22 00:39:28,655.22,0.0,0,utilities,0
CUST10327,2025-02-04 20:35:06,619.89,10.1,0,education,0
CUST10327,2025-02-23 03:26:15,83.57,18.4,0,atm_withdrawal,0
CUST10327,2025-03-26 16:58:36,476.14,27.1,0,dining,1
CUST10327,2024-11-28 15:09:38,52.1,0.0,0,entertainment,0
CUST10327,2025-01-20 14:25:24,1389.36,52.3,0,retail,0
CUST10327,2025-01-20 08:11:49,1946.8,0.0,0,utilities,1
CUST10327,2024-12-11 13:42:30,1459.61,0.0,0,entertainment,1
CUST10327,2024-10-18 18:58:11,672.06,0.0,0,electronics,0
CUST10327,2025-01-14 07:19:53,2262.4,88.0,0,healthcare,0
CUST10327,2025-01-01 02:22:45,1120.09,0.0,0,education,0
CUST10327,2024-10-08 03:03:57,1210.79,0.0,0,gambling,0
CUST10327,2024-10-19 21:00:42,1378.09,13.9,0,dining,1
CUST10327,2025-01-14 09:48:09,386.71,83.4,0,groceries,0
CUST10327,2024-10-31 01:09:42,102.42,0.0,1,education,0
CUST10327,2024-11-29 02:59:45,3058.31,28.0,0,atm_withdrawal,1
CUST10327,2024-11-27 21:09:24,1446.87,0.0,0,education,0
CUST10327,2025-04-02 03:49:48,1964.98,123.5,0,gambling,0
CUST10327,2024-10-31 15:56:31,1307.05,0.0,1,entertainment,1
CUST10327,2025-03-24 18:20:51,1384.43,145.4,0,healthcare,0
CUST10327,2025-02-20 03:56:18,772.2,0.0,0,dining,0
CUST10327,2024-10-01 19:59:59,2882.96,0.0,0,retail,0
CUST10327,2024-12-27 08:06:54,50.0,86.6,0,travel,1
CUST10327,2025-02-05 15:09:59,179.22,35.6,0,fuel,0
CUST10327,2024-10-27 11:06:37,82.07,0.0,0,utilities,0
CUST10327,2025-03-27 21:05:51,8531.02,155.7,0,groceries,0
CUST10327,2024-12-12 11:56:43,992.16,0.0,0,utilities,1
CUST10327,2025-03-07 08:53:24,557.83,82.5,0,healthcare,0
CUST10327,2024-12-24 00:42:11,502.67,0.0,0,groceries,0
CUST10327,2025-03-08 13:31:01,1137.26,73.8,0,education,0
CUST10327,2024-11-17 18:55:32,329.06,0.0,0,groceries,0
CUST10327,2025-02-28 09:48:08,50.0,103.3,0,groceries,0
CUST10327,2025-02-24 00:03:59,1530.02,0.0,0,atm_withdrawal,0
CUST10327,2025-01-07 19:08:22,650.22,0.0,0,gambling,0
CUST10327,2025-01-04 22:21:12,1065.89,0.0,0,fuel,0
CUST10327,2025-01-18 04:58:30,2652.52,13.5,0,groceries,0
CUST10327,2024-12-12 21:44:56,1599.62,0.0,0,healthcare,0
CUST10327,2024-10-04 00:19:08,1860.86,0.0,0,travel,0
CUST10327,2025-01-22 22:12:58,615.3,109.4,0,education,0
CUST10327,2025-01-23 11:04:08,51.14,0.0,0,gambling,0
CUST10327,2025-02-28 13:41:47,1586.61,38.6,1,groceries,0
CUST10327,2024-11-22 22:46:51,6449.13,0.0,0,healthcare,0
CUST10327,2024-12-06 11:20:00,2833.56,11.9,1,dining,0
CUST10327,2025-01-15 08:24:34,275.82,35.3,0,utilities,0
CUST10327,2025-03-31 14:04:48,746.21,73.3,0,atm_withdrawal,0
CUST10327,2025-03-27 08:15:12,4564.8,0.0,0,electronics,1
CUST10327,2024-11-21 02:59:09,1026.85,0.0,0,electronics,0
CUST10327,2025-01-21 08:51:19,1534.58,60.8,0,retail,0
CUST10327,2024-10-25 15:21:01,698.7,0.0,0,atm_withdrawal,0
CUST10327,2024-11-29 13:58:17,708.21,35.2,0,entertainment,0
CUST10327,2024-10-18 16:04:50,1853.26,0.0,0,atm_withdrawal,1
CUST10327,2025-03-10 06:36:22,529.63,143.3,0,retail,0
CUST10327,2024-10-05 04:23:36,1726.74,0.0,0,gambling,0
CUST10327,2024-12-07 17:20:35,259.04,63.9,0,fuel,0
CUST10327,2025-02-07 15:13:19,1089.99,61.6,0,healthcare,0
CUST10328,2024-10-18 13:54:33,2498.6,28.3,1,utilities,0
CUST10328,2024-12-06 14:46:20,2157.26,49.7,1,education,0
CUST10328,2025-02-25 03:45:08,1102.29,80.4,3,education,0
CUST10328,2025-03-07 01:15:52,50.0,7.9,1,entertainment,0
CUST10328,2024-12-16 14:27:12,967.12,0.0,1,fuel,0
CUST10328,2024-10-24 15:17:50,357.98,0.0,1,fuel,0
CUST10328,2024-10-22 12:54:55,512.56,0.0,1,electronics,0
CUST10328,2025-01-05 04:37:58,1679.75,77.2,1,dining,0
CUST10328,2025-02-13 23:25:44,69.5,38.4,2,dining,0
CUST10328,2024-10-07 22:47:56,5216.51,0.0,1,fuel,0
CUST10328,2024-12-04 02:52:49,319.18,57.3,1,dining,0
CUST10328,2024-12-31 14:57:06,667.06,28.5,1,gambling,0
CUST10328,2024-12-21 00:41:54,3081.11,0.0,1,fuel,0
CUST10328,2025-02-21 07:23:37,119.9,59.1,2,groceries,0
CUST10328,2025-03-14 03:04:52,5776.65,23.0,1,retail,1
CUST10328,2025-03-21 21:02:07,2817.17,6.5,3,groceries,1
CUST10328,2024-12-17 22:52:02,151.58,0.0,1,utilities,0
CUST10328,2025-02-10 07:11:21,3951.99,53.1,1,travel,0
CUST10328,2024-10-13 17:50:13,2142.37,0.0,1,healthcare,0
CUST10328,2024-10-14 00:58:12,236.98,4.1,1,atm_withdrawal,1
CUST10328,2025-02-13 06:28:51,685.09,124.7,1,groceries,0
CUST10328,2024-12-06 02:48:08,1606.68,0.0,1,entertainment,0
CUST10328,2024-11-09 14:23:19,511.16,0.0,3,travel,0
CUST10328,2025-02-12 16:36:03,289.25,99.9,1,travel,0
CUST10328,2024-11-07 03:00:56,4691.07,0.0,1,atm_withdrawal,0
CUST10328,2024-11-28 17:19:28,147.84,20.0,1,gambling,1
CUST10328,2024-12-16 17:52:45,758.59,18.9,2,fuel,1
CUST10328,2024-10-25 13:06:48,855.36,0.0,1,atm_withdrawal,1
CUST10328,2024-10-12 23:54:59,297.68,0.0,2,education,0
CUST10328,2024-10-16 08:21:01,929.25,0.4,1,groceries,0
CUST10328,2025-01-04 11:24:08,3614.12,80.8,1,entertainment,0
CUST10328,2025-04-04 00:04:56,3063.53,88.6,1,groceries,0
CUST10328,2025-04-02 08:51:33,6357.95,0.0,1,education,0
CUST10328,2025-03-10 17:22:00,974.78,0.0,1,fuel,1
CUST10328,2025-03-20 17:25:31,1065.75,13.8,2,entertainment,0
CUST10328,2025-01-10 23:20:06,3463.51,0.0,1,groceries,0
CUST10328,2025-01-22 06:42:26,146.61,8.5,1,gambling,1
CUST10328,2025-02-04 01:01:39,914.41,15.4,1,fuel,0
CUST10328,2025-02-20 20:42:28,2583.82,15.9,1,travel,0
CUST10328,2024-11-20 16:35:49,1758.76,0.0,2,healthcare,0
CUST10328,2025-03-21 17:16:25,267.63,121.0,3,atm_withdrawal,0
CUST10328,2025-02-16 10:18:50,803.12,0.0,1,atm_withdrawal,0
CUST10328,2024-10-16 21:20:03,937.56,0.0,2,utilities,1
CUST10328,2024-10-06 15:40:25,1000.9,0.0,1,atm_withdrawal,1
CUST10328,2025-01-15 20:48:43,595.57,101.6,1,electronics,0
CUST10328,2024-11-19 09:30:39,963.81,0.0,1,groceries,1
CUST10328,2025-03-27 23:47:42,2922.26,129.1,1,electronics,1
CUST10328,2024-12-29 19:20:30,114.55,0.0,2,travel,1
CUST10328,2024-11-09 01:27:59,508.81,0.0,1,fuel,0
CUST10328,2025-02-13 02:55:56,105.84,94.5,1,electronics,0
CUST10328,2024-12-21 07:15:04,6153.1,0.0,1,electronics,0
CUST10328,2024-11-29 06:16:55,1080.6,0.0,1,education,0
CUST10328,2024-11-01 14:10:58,1557.24,0.0,1,retail,1
CUST10328,2024-11-28 14:58:44,498.92,23.5,1,groceries,0
CUST10328,2024-11-15 23:23:52,749.45,0.0,1,education,0
CUST10328,2024-11-05 00:41:49,2095.08,0.0,1,groceries,0
CUST10328,2025-01-05 08:52:32,835.22,63.5,2,entertainment,0
CUST10328,2025-03-21 01:47:24,1666.6,70.2,1,atm_withdrawal,0
CUST10328,2025-01-01 12:12:18,419.55,0.0,1,electronics,1
CUST10328,2025-01-02 18:55:46,6713.08,4.1,1,groceries,0
CUST10328,2024-12-30 01:31:16,1684.62,0.0,2,groceries,0
CUST10328,2025-03-04 06:02:50,1910.35,64.7,1,groceries,0
CUST10328,2025-02-06 18:21:40,50.0,0.0,1,fuel,0
CUST10328,2024-12-03 19:21:55,2924.25,0.0,1,groceries,0
CUST10328,2024-11-14 19:36:04,1331.01,0.0,1,gambling,0
CUST10328,2024-12-05 07:02:04,1239.17,19.7,2,atm_withdrawal,0
CUST10328,2025-02-12 05:32:58,1044.32,66.7,3,retail,0
CUST10328,2025-02-14 03:04:08,1342.86,1.9,1,atm_withdrawal,0
CUST10328,2024-11-03 14:06:16,751.02,0.0,1,gambling,0
CUST10328,2024-10-11 03:09:15,2726.66,0.0,2,entertainment,0
CUST10328,2024-11-09 20:19:32,2222.42,32.0,2,atm_withdrawal,0
CUST10329,2024-12-09 02:30:18,177.88,72.2,1,dining,0
CUST10329,2025-01-04 18:55:33,700.38,25.2,0,utilities,0
CUST10329,2024-12-27 08:44:33,90.77,0.0,0,retail,0
CUST10329,2025-03-20 11:26:50,1367.29,85.3,0,electronics,1
CUST10329,2024-10-02 16:18:41,359.86,0.0,0,fuel,0
CUST10329,2025-03-09 12:40:47,660.51,158.6,0,groceries,0
CUST10329,2024-10-24 07:43:27,50.0,0.0,0,electronics,0
CUST10329,2024-10-25 02:49:16,50.0,0.0,0,entertainment,0
CUST10329,2024-12-07 08:48:24,222.25,41.2,0,healthcare,0
CUST10329,2025-01-18 10:51:55,727.38,37.7,0,education,0
CUST10329,2025-02-08 03:23:39,165.08,22.9,0,dining,0
CUST10329,2025-01-01 01:56:49,100.8,0.0,0,utilities,0
CUST10329,2024-11-16 00:42:29,1390.71,0.0,0,fuel,0
CUST10329,2025-01-08 04:40:59,703.57,54.3,0,healthcare,0
CUST10329,2025-03-17 19:10:20,1076.14,68.7,0,atm_withdrawal,0
CUST10329,2025-03-25 09:47:09,457.5,5.0,0,healthcare,0
CUST10329,2025-03-23 23:39:33,50.0,0.0,0,fuel,0
CUST10329,2025-01-13 13:22:16,139.03,0.0,0,groceries,0
CUST10329,2024-12-27 03:16:53,1130.33,0.0,0,travel,0
CUST10329,2024-10-24 16:34:49,179.4,0.0,0,retail,0
CUST10329,2024-11-08 05:30:53,67.4,15.4,0,education,0
CUST10329,2025-01-26 22:12:02,110.02,76.3,0,fuel,0
CUST10329,2025-03-09 12:29:04,354.4,44.7,0,utilities,1
CUST10329,2024-10-17 15:38:37,145.39,0.0,0,travel,0
CUST10329,2024-11-17 13:45:03,136.37,27.7,0,atm_withdrawal,0
CUST10329,2024-12-27 15:11:14,596.02,39.2,0,travel,0
CUST10329,2024-10-27 01:06:14,290.9,0.0,0,healthcare,0
CUST10329,2025-01-20 02:22:43,50.0,84.6,0,education,0
CUST10329,2024-11-20 13:34:34,710.88,0.0,0,education,0
CUST10329,2024-12-19 20:07:34,783.13,29.7,0,electronics,0
CUST10329,2024-12-18 02:25:10,271.87,0.5,0,dining,0
CUST10329,2025-03-06 11:18:14,246.64,76.2,0,gambling,0
CUST10329,2025-04-03 07:35:00,1751.03,25.6,0,gambling,0
CUST10329,2024-12-14 15:11:35,490.22,0.0,0,atm_withdrawal,1
CUST10329,2024-10-22 19:09:42,91.74,0.0,0,retail,0
CUST10329,2025-01-28 06:18:32,245.28,95.4,0,dining,0
CUST10329,2025-02-24 20:31:50,318.18,29.1,0,healthcare,0
CUST10330,2025-03-15 17:09:39,381.87,191.1,2,healthcare,0
CUST10330,2024-10-12 20:19:40,505.13,0.0,2,retail,0
CUST10330,2025-03-07 11:00:30,50.0,141.9,2,healthcare,0
CUST10330,2024-11-21 20:25:22,551.3,0.0,2,groceries,1
CUST10330,2025-02-19 01:43:17,465.85,85.4,2,electronics,0
CUST10330,2024-12-16 13:42:18,755.6,0.0,3,gambling,1
CUST10330,2025-03-16 22:28:32,337.3,89.4,2,retail,0
CUST10330,2024-12-07 14:41:53,96.75,0.0,2,retail,0
CUST10330,2024-10-28 21:21:09,152.92,0.0,2,healthcare,0
CUST10330,2025-02-18 07:54:18,83.75,111.9,2,utilities,0
CUST10330,2025-02-05 14:24:00,191.39,0.0,2,healthcare,0
CUST10330,2025-03-23 13:24:21,50.0,43.4,2,groceries,0
CUST10330,2024-11-11 22:28:24,480.44,0.0,2,fuel,0
CUST10330,2024-10-21 17:26:22,628.88,0.0,3,healthcare,0
CUST10330,2024-10-09 07:14:43,241.96,0.0,2,entertainment,0
CUST10330,2025-02-15 17:32:33,50.0,127.8,2,gambling,0
CUST10330,2025-03-19 11:22:53,50.0,31.5,2,fuel,0
CUST10330,2025-04-04 11:30:52,333.67,13.1,4,electronics,0
CUST10330,2024-12-11 13:31:50,609.01,0.0,2,gambling,0
CUST10330,2024-10-12 08:50:10,646.78,0.0,2,entertainment,0
CUST10330,2025-01-28 07:54:31,68.83,108.0,2,travel,0
CUST10330,2024-12-31 03:12:00,1243.08,0.0,2,retail,0
CUST10330,2024-10-14 22:45:33,2753.67,0.0,2,education,0
CUST10330,2024-10-20 07:43:40,327.78,8.1,3,electronics,1
CUST10330,2024-11-24 17:34:01,289.94,36.2,2,dining,0
CUST10330,2025-03-06 22:42:03,673.22,102.9,3,groceries,0
CUST10330,2025-03-24 15:34:56,1025.99,13.6,2,electronics,0
CUST10330,2025-01-26 21:31:33,130.12,0.0,3,electronics,0
CUST10330,2024-12-15 03:30:21,50.0,0.0,2,education,0
CUST10330,2025-03-09 00:32:37,229.36,84.8,2,groceries,0
CUST10330,2025-01-12 07:48:00,941.54,0.0,2,education,0
CUST10330,2024-10-15 03:53:41,1486.9,0.0,2,retail,1
CUST10330,2025-03-14 12:37:46,112.32,150.1,2,entertainment,1
CUST10330,2024-11-27 05:22:33,255.91,0.0,2,gambling,1
CUST10330,2025-03-09 22:36:50,423.31,103.2,2,electronics,0
CUST10330,2024-10-06 04:29:58,199.66,0.0,2,atm_withdrawal,1
CUST10330,2024-10-15 04:51:41,229.73,7.0,2,travel,1
CUST10330,2024-12-20 05:16:24,285.22,62.0,2,atm_withdrawal,0
CUST10330,2024-10-02 06:51:45,127.39,0.0,2,electronics,0
CUST10330,2024-10-04 06:25:31,50.0,0.1,2,dining,0
CUST10330,2025-03-27 01:38:18,840.14,172.4,3,gambling,1
CUST10330,2024-10-20 20:43:37,805.58,0.0,2,healthcare,0
CUST10330,2024-11-14 13:02:53,802.79,22.6,2,fuel,1
CUST10330,2025-03-09 13:56:00,211.37,113.5,4,dining,0
CUST10330,2025-02-25 21:09:21,276.27,0.0,2,education,1
CUST10330,2024-10-03 15:32:19,198.35,0.0,3,atm_withdrawal,0
CUST10330,2025-03-27 14:56:58,50.0,171.8,3,atm_withdrawal,1
CUST10330,2024-11-08 07:28:33,50.0,0.0,2,electronics,0
CUST10330,2024-12-12 14:16:12,882.0,30.8,2,groceries,0
CUST10330,2024-10-05 04:09:38,318.04,0.0,2,fuel,0
CUST10330,2025-03-23 12:29:29,576.25,170.2,4,electronics,0
CUST10330,2025-03-24 08:06:48,185.49,0.0,2,healthcare,0
CUST10330,2024-11-08 22:45:20,386.63,0.0,3,atm_withdrawal,1
CUST10330,2024-12-14 08:20:37,101.21,32.1,2,gambling,0
CUST10330,2025-03-30 10:52:08,314.94,104.0,2,groceries,1
CUST10330,2024-12-05 08:50:26,128.62,0.0,2,groceries,0
CUST10330,2025-01-11 03:21:25,311.88,34.4,2,travel,0
CUST10330,2024-12-09 10:57:17,132.28,0.0,2,groceries,0
CUST10330,2024-10-27 09:09:13,521.15,0.0,2,retail,0
CUST10330,2024-10-01 13:12:50,463.41,0.0,3,dining,0
CUST10330,2024-12-17 21:53:37,1274.97,74.4,2,travel,1
CUST10330,2024-12-09 04:44:17,120.64,0.0,2,electronics,0
CUST10330,2025-02-01 08:11:00,83.56,54.1,3,entertainment,1
CUST10330,2025-04-02 09:01:37,1337.6,59.7,2,gambling,1
CUST10330,2024-10-04 05:38:17,67.07,0.0,2,travel,1
CUST10330,2024-12-02 13:38:37,1932.64,59.7,4,retail,1
CUST10331,2024-10-20 00:33:32,220.56,34.0,1,electronics,0
CUST10331,2025-01-25 01:38:12,305.29,96.6,1,entertainment,0
CUST10331,2025-03-13 09:45:00,146.98,48.9,4,education,0
CUST10331,2024-10-27 15:39:34,95.46,0.0,1,utilities,0
CUST10331,2024-10-10 19:39:23,728.8,0.0,2,travel,1
CUST10331,2025-03-19 02:32:16,50.0,158.5,1,entertainment,0
CUST10331,2025-01-31 12:10:20,672.51,0.0,1,education,0
CUST10331,2025-04-05 01:13:06,353.78,60.5,1,dining,1
CUST10331,2025-03-18 21:00:28,99.61,0.0,1,education,0
CUST10331,2025-03-04 08:32:21,50.0,0.0,2,retail,0
CUST10331,2024-12-23 04:48:27,50.0,0.0,2,atm_withdrawal,1
CUST10331,2025-01-13 08:23:29,134.3,23.1,1,entertainment,0
CUST10331,2024-12-15 16:04:07,71.03,0.0,1,fuel,0
CUST10331,2025-03-18 03:15:30,74.39,91.2,1,education,0
CUST10331,2024-11-25 07:39:29,485.91,0.0,1,gambling,0
CUST10331,2024-10-31 16:53:59,590.59,0.0,1,atm_withdrawal,0
CUST10331,2024-11-22 14:41:31,50.0,21.6,1,groceries,0
CUST10331,2025-02-08 02:38:51,192.21,76.4,1,utilities,0
CUST10331,2025-02-27 08:31:34,50.0,17.0,1,utilities,1
CUST10331,2024-12-12 19:17:53,50.0,0.0,1,travel,1
CUST10331,2024-11-20 12:43:52,394.79,0.0,2,entertainment,0
CUST10331,2024-10-26 17:40:21,233.8,0.0,1,travel,0
CUST10331,2024-12-19 07:34:41,64.49,54.8,1,education,0
CUST10331,2024-12-28 17:51:54,50.0,5.2,3,entertainment,0
CUST10331,2024-12-15 05:33:11,51.53,0.0,1,utilities,0
CUST10331,2024-12-06 22:24:33,113.53,0.0,1,utilities,0
CUST10331,2024-11-06 02:29:04,50.0,0.0,1,education,0
CUST10331,2025-01-05 02:06:49,50.0,59.3,1,dining,0
CUST10331,2025-01-06 13:57:25,117.22,2.6,1,fuel,1
CUST10331,2025-01-01 18:07:55,121.75,0.0,2,travel,1
CUST10331,2025-01-12 21:54:46,50.0,12.3,2,entertainment,0
CUST10331,2025-03-27 02:28:46,120.3,73.5,1,dining,0
CUST10331,2024-12-08 18:28:32,135.42,0.0,1,gambling,0
CUST10331,2024-10-25 08:51:13,55.17,0.0,1,gambling,0
CUST10331,2024-10-21 22:07:24,117.22,0.0,1,retail,1
CUST10331,2024-12-20 19:00:14,269.8,58.5,1,atm_withdrawal,0
CUST10331,2024-10-11 07:27:25,50.0,0.0,1,dining,0
CUST10331,2025-02-19 16:07:36,61.08,132.6,1,groceries,1
CUST10331,2024-10-26 07:43:47,515.44,0.0,1,travel,0
CUST10331,2024-12-25 04:24:52,583.71,56.8,2,travel,0
CUST10331,2025-02-14 12:02:35,50.0,54.1,1,entertainment,1
CUST10331,2025-01-12 02:51:43,50.0,0.0,1,dining,0
CUST10331,2025-03-01 15:32:58,333.08,46.3,1,entertainment,1
CUST10331,2024-10-12 03:05:22,302.74,0.0,2,retail,0
CUST10331,2025-03-19 13:36:10,264.21,159.1,2,entertainment,0
CUST10331,2025-01-17 02:58:34,88.1,0.0,1,dining,0
CUST10331,2025-03-08 10:15:52,513.65,49.1,1,travel,0
CUST10331,2024-11-18 06:12:01,59.28,0.0,1,utilities,0
CUST10332,2024-11-21 15:40:40,3275.55,57.1,1,retail,0
CUST10332,2024-12-27 22:04:56,2524.82,36.3,1,atm_withdrawal,0
CUST10332,2025-01-09 08:00:32,2438.19,10.9,1,fuel,0
CUST10332,2024-11-07 09:48:10,801.84,0.0,1,fuel,0
CUST10332,2025-01-27 16:04:41,124.1,79.5,1,utilities,0
CUST10332,2025-01-09 13:28:39,4599.09,0.0,1,education,0
CUST10332,2024-11-24 21:54:45,2583.73,0.0,1,atm_withdrawal,0
CUST10332,2025-03-28 02:15:37,2589.73,125.1,1,groceries,0
CUST10332,2025-01-07 21:23:56,1163.23,0.0,1,fuel,0
CUST10332,2025-03-24 19:20:08,13906.39,73.5,1,education,0
CUST10332,2024-12-26 02:34:29,2712.66,0.0,1,fuel,0
CUST10332,2024-10-11 11:18:11,713.11,0.0,2,utilities,0
CUST10332,2025-03-08 08:20:59,357.51,151.6,1,fuel,1
CUST10332,2025-01-19 11:52:08,1984.67,0.0,2,atm_withdrawal,0
CUST10332,2024-12-28 08:17:36,2133.79,0.0,3,atm_withdrawal,0
CUST10332,2024-11-30 10:11:58,5848.41,0.0,1,utilities,0
CUST10332,2025-02-12 01:46:24,2006.07,74.6,1,travel,0
CUST10332,2024-10-03 07:34:06,8879.41,0.0,2,gambling,0
CUST10332,2024-11-01 01:55:18,50.0,24.1,1,travel,0
CUST10332,2025-02-21 11:59:18,3833.96,110.7,2,fuel,0
CUST10332,2024-10-27 12:12:38,1360.52,0.0,1,dining,0
CUST10332,2024-11-04 00:41:12,1062.47,9.8,1,education,0
CUST10332,2024-11-19 12:48:54,2237.52,16.0,2,entertainment,0
CUST10332,2024-11-27 13:23:59,4228.38,9.8,2,entertainment,0
CUST10332,2024-11-17 22:53:35,568.96,0.0,1,atm_withdrawal,0
CUST10332,2024-12-12 14:40:15,552.05,22.2,1,fuel,1
CUST10332,2025-02-19 08:54:31,2453.85,72.8,1,electronics,0
CUST10332,2025-01-23 00:42:07,239.99,0.0,2,electronics,0
CUST10332,2024-11-09 09:52:00,4227.77,0.0,1,dining,0
CUST10332,2025-02-13 22:22:52,752.38,95.3,1,dining,0
CUST10332,2025-03-23 07:22:43,2276.08,39.5,2,groceries,0
CUST10332,2024-11-09 12:09:05,1615.79,0.0,2,atm_withdrawal,0
CUST10332,2024-12-23 02:14:06,1091.07,42.5,1,entertainment,0
CUST10332,2025-01-15 04:50:13,1083.15,21.8,4,electronics,0
CUST10332,2025-03-07 05:11:45,245.23,53.8,2,gambling,0
CUST10332,2025-01-29 04:07:23,390.02,0.0,1,groceries,0
CUST10332,2024-10-21 05:46:25,4189.41,0.0,1,groceries,1
CUST10332,2024-12-14 23:35:21,8139.78,50.4,1,education,0
CUST10332,2025-03-07 23:10:24,6515.21,79.7,2,groceries,0
CUST10332,2024-11-06 08:38:02,7743.45,0.0,1,education,0
CUST10332,2025-01-18 20:08:19,4201.55,70.3,1,atm_withdrawal,0
CUST10332,2024-11-01 21:27:15,3258.93,0.0,1,healthcare,0
CUST10332,2024-12-28 20:35:57,628.4,56.6,1,groceries,0
CUST10332,2025-04-03 06:10:58,5900.89,96.3,2,dining,0
CUST10332,2025-02-18 07:18:11,317.76,0.0,1,entertainment,0
CUST10332,2024-11-15 12:26:12,7576.39,0.0,1,utilities,1
CUST10332,2024-12-11 21:21:05,1687.72,21.1,1,dining,0
CUST10332,2025-03-10 18:31:50,332.56,88.3,1,education,0
CUST10332,2025-02-17 21:52:47,3764.41,0.0,1,dining,0
CUST10332,2024-10-31 01:35:43,349.01,0.0,2,education,0
CUST10332,2025-01-09 22:42:41,5569.46,75.2,2,gambling,0
CUST10332,2024-12-31 20:20:39,1933.42,0.0,1,fuel,0
CUST10332,2025-01-12 12:25:07,1103.88,10.4,1,utilities,1
CUST10332,2025-01-02 02:16:13,3233.77,0.0,1,retail,0
CUST10332,2025-02-12 03:03:26,3454.15,43.7,1,dining,1
CUST10332,2024-12-15 06:23:23,695.78,0.0,2,dining,0
CUST10332,2024-11-21 11:18:43,50.0,0.0,2,travel,0
CUST10332,2024-10-26 16:48:48,2414.98,0.0,2,dining,1
CUST10332,2024-11-11 12:16:39,8573.23,17.1,1,dining,0
CUST10332,2025-03-24 09:01:14,5329.53,131.0,2,atm_withdrawal,0
CUST10332,2025-01-30 01:21:14,607.54,0.0,1,healthcare,1
CUST10332,2024-11-04 20:11:53,3364.57,0.0,2,utilities,0
CUST10332,2024-12-19 03:58:53,338.7,39.3,2,education,0
CUST10332,2025-02-18 11:00:06,50.0,60.0,1,dining,0
CUST10332,2025-02-02 12:18:14,1358.38,0.0,2,atm_withdrawal,1
CUST10332,2025-01-06 17:32:00,492.63,0.0,1,education,0
CUST10332,2024-11-17 16:27:17,6083.96,0.0,1,entertainment,0
CUST10332,2024-10-11 08:10:37,680.9,0.0,1,entertainment,0
CUST10332,2025-03-22 09:19:51,710.43,162.7,1,electronics,0
CUST10333,2024-10-11 00:06:36,454.63,34.5,0,atm_withdrawal,0
CUST10333,2024-11-03 02:45:11,105.25,23.4,0,electronics,0
CUST10333,2025-01-25 00:49:04,215.3,82.4,0,entertainment,0
CUST10333,2025-02-13 01:50:08,253.67,20.0,0,atm_withdrawal,0
CUST10333,2024-11-22 06:50:43,170.39,0.0,1,electronics,0
CUST10333,2024-12-27 23:03:56,431.07,34.3,0,fuel,0
CUST10333,2024-10-02 15:00:05,578.07,0.0,0,gambling,0
CUST10333,2024-10-07 13:56:57,882.52,3.8,0,retail,0
CUST10333,2025-02-08 16:44:47,113.79,125.5,0,entertainment,0
CUST10333,2025-01-04 05:21:57,834.2,0.0,0,education,0
CUST10333,2025-02-02 09:15:51,120.45,28.9,0,dining,0
CUST10333,2025-03-11 10:48:54,850.4,37.4,0,travel,0
CUST10333,2025-01-13 12:11:48,50.0,0.0,0,healthcare,0
CUST10333,2024-10-11 15:29:42,656.48,0.0,0,gambling,0
CUST10333,2024-11-27 12:00:38,74.18,45.4,0,entertainment,0
CUST10333,2025-02-07 19:33:40,51.68,70.1,0,electronics,0
CUST10333,2024-11-20 12:00:00,168.86,0.0,0,electronics,0
CUST10333,2024-12-21 15:15:26,50.0,29.5,0,atm_withdrawal,0
CUST10333,2025-02-23 23:41:43,325.89,63.3,1,healthcare,0
CUST10333,2025-03-25 23:51:43,322.85,29.3,0,healthcare,0
CUST10333,2024-10-21 05:34:28,743.05,0.0,0,gambling,0
CUST10333,2024-11-04 01:46:42,352.03,12.0,0,electronics,0
CUST10333,2024-12-24 07:11:09,50.0,46.5,0,education,0
CUST10333,2025-03-03 17:30:41,59.24,67.3,0,electronics,0
CUST10333,2024-11-17 00:02:41,347.17,0.0,0,dining,0
CUST10333,2025-03-25 07:05:05,150.55,125.6,0,atm_withdrawal,0
CUST10333,2024-11-25 15:49:11,488.52,0.0,0,fuel,0
CUST10333,2024-11-27 11:21:35,82.28,0.0,0,dining,0
CUST10334,2025-01-19 00:00:03,870.47,136.1,0,utilities,0
CUST10334,2024-12-22 20:20:06,1329.62,0.0,0,groceries,0
CUST10334,2025-02-02 18:30:57,180.81,40.0,0,retail,1
CUST10334,2025-01-20 17:06:27,258.71,0.0,0,atm_withdrawal,0
CUST10334,2025-01-29 07:30:17,50.0,10.0,0,electronics,0
CUST10334,2025-02-05 13:53:20,205.94,4.4,0,atm_withdrawal,0
CUST10334,2025-03-02 11:09:03,1300.31,27.2,0,education,0
CUST10334,2025-01-14 00:00:02,234.55,0.0,0,education,0
CUST10334,2025-01-27 10:17:50,91.82,11.4,0,gambling,0
